algorithm,keygen_time_ms,encap_time_ms,decap_time_ms,ciphertext_length,shared_secret_length,overhead_bytes,total_time_ms,correctness,type,text_size_kb,text_length_bytes,run_id,timestamp,security_level_bits,security_level
Kyber1024,0.019073486328125,0.02002716064453125,0.015974044799804688,1568,32,1536,0.05507469177246094,True,KEM,68.1,69734,677,2025-04-07T10:24:40.205674,256,3
ML-KEM-512,0.015974044799804688,0.015020370483398438,0.013113021850585938,768,32,736,0.04410743713378906,True,KEM,68.1,69734,677,2025-04-07T10:24:40.205725,128,1
ML-KEM-768,0.016927719116210938,0.019073486328125,0.01811981201171875,1088,32,1056,0.05412101745605469,True,KEM,68.1,69734,677,2025-04-07T10:24:40.205787,192,2
ML-KEM-1024,0.03910064697265625,0.033855438232421875,0.03600120544433594,1568,32,1536,0.10895729064941406,True,KEM,68.1,69734,677,2025-04-07T10:24:40.205907,256,3
sntrup761,1.7328262329101562,0.09703636169433594,0.12993812561035156,1039,32,1007,1.9598007202148438,True,KEM,68.1,69734,677,2025-04-07T10:24:40.207874,128,1
FrodoKEM-640-AES,0.21195411682128906,0.35190582275390625,0.331878662109375,9720,16,9704,0.8957386016845703,True,KEM,68.1,69734,677,2025-04-07T10:24:40.208787,128,1
FrodoKEM-640-SHAKE,1.2128353118896484,1.4100074768066406,1.3802051544189453,9720,16,9704,4.003047943115234,True,KEM,68.1,69734,677,2025-04-07T10:24:40.212805,128,1
FrodoKEM-976-AES,0.4451274871826172,0.7178783416748047,0.6871223449707031,15744,24,15720,1.850128173828125,True,KEM,68.1,69734,677,2025-04-07T10:24:40.214666,192,2
FrodoKEM-976-SHAKE,2.7027130126953125,3.0481815338134766,2.9718875885009766,15744,24,15720,8.722782135009766,True,KEM,68.1,69734,677,2025-04-07T10:24:40.223395,192,2
FrodoKEM-1344-AES,0.6771087646484375,1.127004623413086,1.107931137084961,21632,32,21600,2.9120445251464844,True,KEM,68.1,69734,677,2025-04-07T10:24:40.226314,256,3
FrodoKEM-1344-SHAKE,4.919767379760742,5.416154861450195,5.369901657104492,21632,32,21600,15.70582389831543,True,KEM,68.1,69734,677,2025-04-07T10:24:40.242027,256,3
BIKE-L1,6.269931793212891,0.3440380096435547,4.85682487487793,1573,32,1541,11.470794677734375,True,KEM,68.2,69836,678,2025-04-07T10:24:44.845254,128,1
BIKE-L3,20.004987716674805,1.0979175567626953,15.527963638305664,3115,32,3083,36.630868911743164,True,KEM,68.2,69836,678,2025-04-07T10:24:44.881903,192,2
BIKE-L5,48.98667335510254,2.595186233520508,37.7039909362793,5154,32,5122,89.28585052490234,True,KEM,68.2,69836,678,2025-04-07T10:24:44.971205,256,3
Classic-McEliece-348864,30.586957931518555,0.06413459777832031,17.210721969604492,96,32,64,47.86181449890137,True,KEM,68.2,69836,678,2025-04-07T10:24:45.019088,128,1
Classic-McEliece-348864f,30.171871185302734,0.07033348083496094,17.779827117919922,96,32,64,48.02203178405762,True,KEM,68.2,69836,678,2025-04-07T10:24:45.067164,128,1
Classic-McEliece-460896,83.41503143310547,0.07605552673339844,32.922983169555664,156,32,124,116.41407012939453,True,KEM,68.2,69836,678,2025-04-07T10:24:45.183612,192,2
Classic-McEliece-460896f,84.68103408813477,0.09393692016601562,37.0631217956543,156,32,124,121.83809280395508,True,KEM,68.2,69836,678,2025-04-07T10:24:45.305472,192,2
Classic-McEliece-6688128,560.9498023986816,0.11610984802246094,63.14802169799805,208,32,176,624.2139339447021,True,KEM,68.2,69836,678,2025-04-07T10:24:45.929742,256,3
Classic-McEliece-6688128f,133.61501693725586,0.10418891906738281,63.031911849975586,208,32,176,196.75111770629883,True,KEM,68.2,69836,678,2025-04-07T10:24:46.127029,256,3
Classic-McEliece-6960119,128.5102367401123,0.6799697875976562,61.2180233001709,194,32,162,190.40822982788086,True,KEM,68.2,69836,678,2025-04-07T10:24:46.317449,256,3
Classic-McEliece-6960119f,128.9379596710205,0.6260871887207031,61.09881401062012,194,32,162,190.66286087036133,True,KEM,68.2,69836,678,2025-04-07T10:24:46.508127,256,3
Classic-McEliece-8192128,139.8007869720459,0.13208389282226562,77.0881175994873,208,32,176,217.02098846435547,True,KEM,68.2,69836,678,2025-04-07T10:24:46.725176,256,3
Classic-McEliece-8192128f,140.48314094543457,0.11277198791503906,77.13103294372559,208,32,176,217.7269458770752,True,KEM,68.2,69836,678,2025-04-07T10:24:46.943232,256,3
HQC-128,0.4620552062988281,0.9250640869140625,1.38092041015625,4433,64,4369,2.7680397033691406,True,KEM,68.2,69836,678,2025-04-07T10:24:46.946012,128,1
HQC-192,1.3229846954345703,2.6619434356689453,4.018068313598633,8978,64,8914,8.002996444702148,True,KEM,68.2,69836,678,2025-04-07T10:24:46.954022,192,2
HQC-256,2.427816390991211,4.861354827880859,7.3757171630859375,14421,64,14357,14.664888381958008,True,KEM,68.2,69836,678,2025-04-07T10:24:46.968694,256,3
Kyber512,0.010967254638671875,0.010967254638671875,0.0069141387939453125,768,32,736,0.028848648071289062,True,KEM,68.2,69836,678,2025-04-07T10:24:46.968736,128,1
Kyber768,0.012159347534179688,0.02002716064453125,0.010967254638671875,1088,32,1056,0.04315376281738281,True,KEM,68.2,69836,678,2025-04-07T10:24:46.968785,192,2
Kyber1024,0.0152587890625,0.017881393432617188,0.014066696166992188,1568,32,1536,0.047206878662109375,True,KEM,68.2,69836,678,2025-04-07T10:24:46.968845,256,3
ML-KEM-512,0.012159347534179688,0.011920928955078125,0.010967254638671875,768,32,736,0.03504753112792969,True,KEM,68.2,69836,678,2025-04-07T10:24:46.968892,128,1
ML-KEM-768,0.0152587890625,0.015735626220703125,0.0171661376953125,1088,32,1056,0.048160552978515625,True,KEM,68.2,69836,678,2025-04-07T10:24:46.968947,192,2
ML-KEM-1024,0.0209808349609375,0.02193450927734375,0.024080276489257812,1568,32,1536,0.06699562072753906,True,KEM,68.2,69836,678,2025-04-07T10:24:46.969027,256,3
sntrup761,1.705169677734375,0.07104873657226562,0.11587142944335938,1039,32,1007,1.89208984375,True,KEM,68.2,69836,678,2025-04-07T10:24:46.970926,128,1
FrodoKEM-640-AES,0.2090930938720703,0.32901763916015625,0.31685829162597656,9720,16,9704,0.8549690246582031,True,KEM,68.2,69836,678,2025-04-07T10:24:46.971797,128,1
FrodoKEM-640-SHAKE,1.2009143829345703,1.360177993774414,1.3668537139892578,9720,16,9704,3.927946090698242,True,KEM,68.2,69836,678,2025-04-07T10:24:46.975737,128,1
FrodoKEM-976-AES,0.4138946533203125,0.6930828094482422,0.6520748138427734,15744,24,15720,1.7590522766113281,True,KEM,68.2,69836,678,2025-04-07T10:24:46.977502,192,2
FrodoKEM-976-SHAKE,2.6979446411132812,3.017902374267578,2.9659271240234375,15744,24,15720,8.681774139404297,True,KEM,68.2,69836,678,2025-04-07T10:24:46.986201,192,2
FrodoKEM-1344-AES,0.6768703460693359,1.1272430419921875,1.0859966278076172,21632,32,21600,2.8901100158691406,True,KEM,68.2,69836,678,2025-04-07T10:24:46.989103,256,3
FrodoKEM-1344-SHAKE,4.814863204956055,5.568981170654297,5.34510612487793,21632,32,21600,15.728950500488281,True,KEM,68.2,69836,678,2025-04-07T10:24:47.004846,256,3
BIKE-L1,6.141901016235352,0.3330707550048828,4.747152328491211,1573,32,1541,11.222124099731445,True,KEM,68.3,69939,679,2025-04-07T10:24:51.593065,128,1
BIKE-L3,19.06108856201172,1.0197162628173828,14.855146408081055,3115,32,3083,34.935951232910156,True,KEM,68.3,69939,679,2025-04-07T10:24:51.628008,192,2
BIKE-L5,47.779083251953125,2.518177032470703,36.934852600097656,5154,32,5122,87.23211288452148,True,KEM,68.3,69939,679,2025-04-07T10:24:51.715247,256,3
Classic-McEliece-348864,29.506206512451172,0.030755996704101562,16.819000244140625,96,32,64,46.3559627532959,True,KEM,68.3,69939,679,2025-04-07T10:24:51.761611,128,1
Classic-McEliece-348864f,29.82306480407715,0.034809112548828125,17.371177673339844,96,32,64,47.22905158996582,True,KEM,68.3,69939,679,2025-04-07T10:24:51.808854,128,1
Classic-McEliece-460896,83.90617370605469,0.07891654968261719,32.96613693237305,156,32,124,116.95122718811035,True,KEM,68.3,69939,679,2025-04-07T10:24:51.925825,192,2
Classic-McEliece-460896f,84.85198020935059,0.0629425048828125,33.02407264709473,156,32,124,117.93899536132812,True,KEM,68.3,69939,679,2025-04-07T10:24:52.043827,192,2
Classic-McEliece-6688128,133.00466537475586,0.1590251922607422,63.22312355041504,208,32,176,196.38681411743164,True,KEM,68.3,69939,679,2025-04-07T10:24:52.240245,256,3
Classic-McEliece-6688128f,134.02915000915527,0.17499923706054688,63.29703330993652,208,32,176,197.50118255615234,True,KEM,68.3,69939,679,2025-04-07T10:24:52.437756,256,3
Classic-McEliece-6960119,128.61204147338867,0.6608963012695312,61.30099296569824,194,32,162,190.57393074035645,True,KEM,68.3,69939,679,2025-04-07T10:24:52.628339,256,3
Classic-McEliece-6960119f,129.24695014953613,0.5488395690917969,61.402082443237305,194,32,162,191.19787216186523,True,KEM,68.3,69939,679,2025-04-07T10:24:52.819545,256,3
Classic-McEliece-8192128,1998.1470108032227,0.09608268737792969,77.39806175231934,208,32,176,2075.64115524292,True,KEM,68.3,69939,679,2025-04-07T10:24:54.895217,256,3
Classic-McEliece-8192128f,140.74373245239258,0.09512901306152344,77.48079299926758,208,32,176,218.31965446472168,True,KEM,68.3,69939,679,2025-04-07T10:24:55.113561,256,3
HQC-128,0.4458427429199219,0.8819103240966797,1.3632774353027344,4433,64,4369,2.691030502319336,True,KEM,68.3,69939,679,2025-04-07T10:24:55.116262,128,1
HQC-192,1.3270378112792969,2.660036087036133,4.014015197753906,8978,64,8914,8.001089096069336,True,KEM,68.3,69939,679,2025-04-07T10:24:55.124271,192,2
HQC-256,2.437114715576172,4.94384765625,7.355213165283203,14421,64,14357,14.736175537109375,True,KEM,68.3,69939,679,2025-04-07T10:24:55.139014,256,3
Kyber512,0.016927719116210938,0.013113021850585938,0.007867813110351562,768,32,736,0.03790855407714844,True,KEM,68.3,69939,679,2025-04-07T10:24:55.139059,128,1
Kyber768,0.015974044799804688,0.015974044799804688,0.012159347534179688,1088,32,1056,0.04410743713378906,True,KEM,68.3,69939,679,2025-04-07T10:24:55.139110,192,2
Kyber1024,0.018835067749023438,0.02002716064453125,0.015974044799804688,1568,32,1536,0.054836273193359375,True,KEM,68.3,69939,679,2025-04-07T10:24:55.139172,256,3
ML-KEM-512,0.01430511474609375,0.011920928955078125,0.013828277587890625,768,32,736,0.0400543212890625,True,KEM,68.3,69939,679,2025-04-07T10:24:55.139220,128,1
ML-KEM-768,0.017881393432617188,0.017881393432617188,0.019311904907226562,1088,32,1056,0.05507469177246094,True,KEM,68.3,69939,679,2025-04-07T10:24:55.139281,192,2
ML-KEM-1024,0.023126602172851562,0.02384185791015625,0.025987625122070312,1568,32,1536,0.07295608520507812,True,KEM,68.3,69939,679,2025-04-07T10:24:55.139362,256,3
sntrup761,1.7478466033935547,0.08106231689453125,0.1499652862548828,1039,32,1007,1.9788742065429688,True,KEM,68.3,69939,679,2025-04-07T10:24:55.141361,128,1
FrodoKEM-640-AES,0.225067138671875,0.34999847412109375,0.3459453582763672,9720,16,9704,0.9210109710693359,True,KEM,68.3,69939,679,2025-04-07T10:24:55.142291,128,1
FrodoKEM-640-SHAKE,1.2259483337402344,1.3730525970458984,1.3589859008789062,9720,16,9704,3.957986831665039,True,KEM,68.3,69939,679,2025-04-07T10:24:55.146256,128,1
FrodoKEM-976-AES,0.4940032958984375,0.7197856903076172,0.6721019744873047,15744,24,15720,1.8858909606933594,True,KEM,68.3,69939,679,2025-04-07T10:24:55.148159,192,2
FrodoKEM-976-SHAKE,2.702951431274414,3.0519962310791016,2.962827682495117,15744,24,15720,8.717775344848633,True,KEM,68.3,69939,679,2025-04-07T10:24:55.156883,192,2
FrodoKEM-1344-AES,0.6620883941650391,1.1339187622070312,1.1069774627685547,21632,32,21600,2.902984619140625,True,KEM,68.3,69939,679,2025-04-07T10:24:55.159794,256,3
FrodoKEM-1344-SHAKE,4.931211471557617,5.41377067565918,5.445241928100586,21632,32,21600,15.790224075317383,True,KEM,68.3,69939,679,2025-04-07T10:24:55.175590,256,3
BIKE-L1,6.162881851196289,0.3337860107421875,4.760026931762695,1573,32,1541,11.256694793701172,True,KEM,68.4,70041,680,2025-04-07T10:24:59.766138,128,1
BIKE-L3,19.039154052734375,1.024007797241211,14.820098876953125,3115,32,3083,34.88326072692871,True,KEM,68.4,70041,680,2025-04-07T10:24:59.801035,192,2
BIKE-L5,47.913312911987305,2.5506019592285156,37.084102630615234,5154,32,5122,87.54801750183105,True,KEM,68.4,70041,680,2025-04-07T10:24:59.888593,256,3
Classic-McEliece-348864,79.97274398803711,0.03504753112792969,17.734289169311523,96,32,64,97.74208068847656,True,KEM,68.4,70041,680,2025-04-07T10:24:59.986352,128,1
Classic-McEliece-348864f,29.8616886138916,0.0362396240234375,17.167091369628906,96,32,64,47.065019607543945,True,KEM,68.4,70041,680,2025-04-07T10:25:00.033440,128,1
Classic-McEliece-460896,119.84395980834961,0.05412101745605469,33.14208984375,156,32,124,153.04017066955566,True,KEM,68.4,70041,680,2025-04-07T10:25:00.186493,192,2
Classic-McEliece-460896f,85.03293991088867,0.06604194641113281,33.08582305908203,156,32,124,118.18480491638184,True,KEM,68.4,70041,680,2025-04-07T10:25:00.304688,192,2
Classic-McEliece-6688128,219.16913986206055,0.12087821960449219,63.17615509033203,208,32,176,282.46617317199707,True,KEM,68.4,70041,680,2025-04-07T10:25:00.587164,256,3
Classic-McEliece-6688128f,133.95190238952637,0.10395050048828125,63.46297264099121,208,32,176,197.51882553100586,True,KEM,68.4,70041,680,2025-04-07T10:25:00.785240,256,3
Classic-McEliece-6960119,128.65209579467773,0.6709098815917969,61.300039291381836,194,32,162,190.62304496765137,True,KEM,68.4,70041,680,2025-04-07T10:25:00.975873,256,3
Classic-McEliece-6960119f,129.56690788269043,0.6241798400878906,61.4168643951416,194,32,162,191.60795211791992,True,KEM,68.4,70041,680,2025-04-07T10:25:01.167490,256,3
Classic-McEliece-8192128,233.14499855041504,0.11014938354492188,77.40497589111328,208,32,176,310.66012382507324,True,KEM,68.4,70041,680,2025-04-07T10:25:01.478185,256,3
Classic-McEliece-8192128f,140.65790176391602,0.09274482727050781,77.301025390625,208,32,176,218.05167198181152,True,KEM,68.4,70041,680,2025-04-07T10:25:01.696585,256,3
HQC-128,0.4448890686035156,0.9050369262695312,1.3608932495117188,4433,64,4369,2.7108192443847656,True,KEM,68.4,70041,680,2025-04-07T10:25:01.699305,128,1
HQC-192,1.3420581817626953,2.6788711547851562,4.005908966064453,8978,64,8914,8.026838302612305,True,KEM,68.4,70041,680,2025-04-07T10:25:01.707341,192,2
HQC-256,2.4328231811523438,4.925966262817383,7.377147674560547,14421,64,14357,14.735937118530273,True,KEM,68.4,70041,680,2025-04-07T10:25:01.722083,256,3
Kyber512,0.009775161743164062,0.011205673217773438,0.007867813110351562,768,32,736,0.028848648071289062,True,KEM,68.4,70041,680,2025-04-07T10:25:01.722121,128,1
Kyber768,0.013113021850585938,0.02002716064453125,0.010967254638671875,1088,32,1056,0.04410743713378906,True,KEM,68.4,70041,680,2025-04-07T10:25:01.722171,192,2
Kyber1024,0.01621246337890625,0.017881393432617188,0.0152587890625,1568,32,1536,0.04935264587402344,True,KEM,68.4,70041,680,2025-04-07T10:25:01.722226,256,3
ML-KEM-512,0.012159347534179688,0.010967254638671875,0.011920928955078125,768,32,736,0.03504753112792969,True,KEM,68.4,70041,680,2025-04-07T10:25:01.722267,128,1
ML-KEM-768,0.015020370483398438,0.015974044799804688,0.0171661376953125,1088,32,1056,0.048160552978515625,True,KEM,68.4,70041,680,2025-04-07T10:25:01.722321,192,2
ML-KEM-1024,0.022172927856445312,0.02193450927734375,0.025033950805664062,1568,32,1536,0.06914138793945312,True,KEM,68.4,70041,680,2025-04-07T10:25:01.722402,256,3
sntrup761,1.6911029815673828,0.0782012939453125,0.11682510375976562,1039,32,1007,1.886129379272461,True,KEM,68.4,70041,680,2025-04-07T10:25:01.724295,128,1
FrodoKEM-640-AES,0.20313262939453125,0.33092498779296875,0.3142356872558594,9720,16,9704,0.8482933044433594,True,KEM,68.4,70041,680,2025-04-07T10:25:01.725157,128,1
FrodoKEM-640-SHAKE,1.2059211730957031,1.3668537139892578,1.341104507446289,9720,16,9704,3.91387939453125,True,KEM,68.4,70041,680,2025-04-07T10:25:01.729082,128,1
FrodoKEM-976-AES,0.45990943908691406,0.6809234619140625,0.6511211395263672,15744,24,15720,1.7919540405273438,True,KEM,68.4,70041,680,2025-04-07T10:25:01.730882,192,2
FrodoKEM-976-SHAKE,2.7060508728027344,2.994060516357422,2.975940704345703,15744,24,15720,8.67605209350586,True,KEM,68.4,70041,680,2025-04-07T10:25:01.739564,192,2
FrodoKEM-1344-AES,0.6630420684814453,1.123666763305664,1.0852813720703125,21632,32,21600,2.871990203857422,True,KEM,68.4,70041,680,2025-04-07T10:25:01.742449,256,3
FrodoKEM-1344-SHAKE,5.05518913269043,5.408048629760742,5.35893440246582,21632,32,21600,15.822172164916992,True,KEM,68.4,70041,680,2025-04-07T10:25:01.758283,256,3
BIKE-L1,6.120920181274414,0.3352165222167969,4.7779083251953125,1573,32,1541,11.234045028686523,True,KEM,68.5,70144,681,2025-04-07T10:25:06.380624,128,1
BIKE-L3,19.109010696411133,1.0371208190917969,14.82391357421875,3115,32,3083,34.97004508972168,True,KEM,68.5,70144,681,2025-04-07T10:25:06.415609,192,2
BIKE-L5,47.96600341796875,2.527952194213867,37.01019287109375,5154,32,5122,87.50414848327637,True,KEM,68.5,70144,681,2025-04-07T10:25:06.503124,256,3
Classic-McEliece-348864,29.697895050048828,0.031232833862304688,16.975879669189453,96,32,64,46.705007553100586,True,KEM,68.5,70144,681,2025-04-07T10:25:06.549839,128,1
Classic-McEliece-348864f,29.799938201904297,0.04029273986816406,17.377853393554688,96,32,64,47.21808433532715,True,KEM,68.5,70144,681,2025-04-07T10:25:06.597101,128,1
Classic-McEliece-460896,264.2998695373535,0.07915496826171875,32.997846603393555,156,32,124,297.3768711090088,True,KEM,68.5,70144,681,2025-04-07T10:25:06.894943,192,2
Classic-McEliece-460896f,84.79809761047363,0.04982948303222656,33.04600715637207,156,32,124,117.89393424987793,True,KEM,68.5,70144,681,2025-04-07T10:25:07.012855,192,2
Classic-McEliece-6688128,494.6310520172119,0.23102760314941406,65.15097618103027,208,32,176,560.0130558013916,True,KEM,68.5,70144,681,2025-04-07T10:25:07.573300,256,3
Classic-McEliece-6688128f,133.98408889770508,0.1380443572998047,63.28177452087402,208,32,176,197.4039077758789,True,KEM,68.5,70144,681,2025-04-07T10:25:07.770758,256,3
Classic-McEliece-6960119,775.432825088501,0.6840229034423828,61.25020980834961,194,32,162,837.367057800293,True,KEM,68.5,70144,681,2025-04-07T10:25:08.608145,256,3
Classic-McEliece-6960119f,129.07791137695312,0.6330013275146484,61.33389472961426,194,32,162,191.04480743408203,True,KEM,68.5,70144,681,2025-04-07T10:25:08.799202,256,3
Classic-McEliece-8192128,140.2881145477295,0.13685226440429688,77.3611068725586,208,32,176,217.78607368469238,True,KEM,68.5,70144,681,2025-04-07T10:25:09.016999,256,3
Classic-McEliece-8192128f,140.49911499023438,0.11372566223144531,77.40521430969238,208,32,176,218.0180549621582,True,KEM,68.5,70144,681,2025-04-07T10:25:09.235379,256,3
HQC-128,0.4470348358154297,0.8907318115234375,1.352071762084961,4433,64,4369,2.689838409423828,True,KEM,68.5,70144,681,2025-04-07T10:25:09.238079,128,1
HQC-192,1.3358592987060547,2.6810169219970703,4.132986068725586,8978,64,8914,8.149862289428711,True,KEM,68.5,70144,681,2025-04-07T10:25:09.246236,192,2
HQC-256,2.4461746215820312,4.864931106567383,7.383823394775391,14421,64,14357,14.694929122924805,True,KEM,68.5,70144,681,2025-04-07T10:25:09.260938,256,3
Kyber512,0.011205673217773438,0.010967254638671875,0.007867813110351562,768,32,736,0.030040740966796875,True,KEM,68.5,70144,681,2025-04-07T10:25:09.260981,128,1
Kyber768,0.011682510375976562,0.020265579223632812,0.010967254638671875,1088,32,1056,0.04291534423828125,True,KEM,68.5,70144,681,2025-04-07T10:25:09.261032,192,2
Kyber1024,0.01621246337890625,0.017881393432617188,0.014066696166992188,1568,32,1536,0.048160552978515625,True,KEM,68.5,70144,681,2025-04-07T10:25:09.261092,256,3
ML-KEM-512,0.012159347534179688,0.018835067749023438,0.012159347534179688,768,32,736,0.04315376281738281,True,KEM,68.5,70144,681,2025-04-07T10:25:09.261146,128,1
ML-KEM-768,0.01621246337890625,0.015735626220703125,0.017881393432617188,1088,32,1056,0.04982948303222656,True,KEM,68.5,70144,681,2025-04-07T10:25:09.261204,192,2
